pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,label
-9268.298910274245,-480.9710950836849,-152.76812810175335,-774.7975087602009,-21.821104183064115,-79.7499179980714,1
-12012.310174724369,-649.0789770209657,-133.05504834046943,-686.8921796062582,-0.63896412289144,142.64126282253196,1
-1313.5012431014297,5650.482200606631,-181.2267438009654,444.7903686296502,-9.07187868030307,267.6442725970515,1
12939.983934942971,-1233.7207800458561,-173.44469960399837,380.3804898597612,-38.151650350572964,75.59138733413033,1
6638.250229086818,2866.690775928509,-172.97640624991934,-344.2206014056331,0.3471816478183245,-466.872605110736,0
2588.8814999353554,-1149.493842903006,-150.66461267233788,244.46908903184857,-20.885612477242173,257.65660196898654,1
7340.498571832687,-623.0331159767309,-127.08811516488885,-306.8605819725306,-1.860623532553424,-350.2887261028009,1
-14613.763831906661,-272.69979650980576,-189.68004300616107,206.27335605472308,-16.88867770559529,-88.07595272825928,1
899.0067063991568,-1086.6632899116867,-104.5681053491216,-741.1738256949208,-25.33833140834086,208.13421198072967,1
-6201.423566965797,-725.3190566184893,-175.64625190248162,-412.67028626966487,-3.2226159555953453,81.11624940230276,1
11716.937416109666,-932.2707437462474,-119.48412810848507,78.73577196247734,11.01707534214204,-168.21025786651947,1
6833.202883789126,2777.755980901833,-170.85985137395616,476.61399385135286,26.090614533843723,-362.1711154381562,0
-2372.841676613832,-569.9102859159598,-150.36791361178453,-806.2413323862532,-24.23487367635835,-179.40982690236473,0
6904.293392820355,2760.0734990703445,-194.6224522903663,-332.51107194676837,-14.851291949945024,-378.12366895888863,0
-14050.365830678222,-391.3756107615909,-167.94256055226083,-734.6226077444296,-2.508699154164939,-33.703329773663924,1
1102.8332041371523,4754.6927226292755,-121.3620136617073,-576.6998894480014,45.10595520988448,577.490212326667,1
7045.684943154227,2693.4517252427504,-144.3172942408307,499.82558891725347,6.510533755491044,-290.81550122888837,0
8195.224724593721,-632.1850381821359,-218.34294424404592,1329.654527340456,-78.53704420119263,-302.8456535661156,1
-416.70894465494956,-840.0129715498285,-188.61876626055187,-730.2146469471304,-58.38968412379676,14.773080168544665,1
-15247.88559844527,-197.27636760317776,-182.6424250371666,-765.1115811434684,-15.043186660146517,-179.42528268479424,1
-2066.2276111258334,5898.4307482558,-362.68518167418506,405.7552179816987,-93.12993340991494,444.82503130005966,1
6689.73582310382,-521.827799687367,72.28112287572871,-438.60858153246716,8.290291744398314,-430.0814495734342,1
7129.606578775762,2658.4126136967598,-201.6207090432413,514.2143346135477,-10.823430086837304,-262.4786597510011,0
8432.103715662697,-652.4843899544784,-122.6872599358394,621.9874988406413,9.496535081412494,-317.7689505582409,1
7368.671137488524,2561.3502701717716,-265.86799533390746,538.3824266311273,-22.17960579731299,-182.06791372824216,1
7868.443978687927,-679.5544377584738,-168.39360464182516,-447.3071669414292,-1.1823905560846573,-318.85096040661415,1
7536.436430189035,-644.1607949127888,-197.12450084621437,-464.6158504679137,-60.850054144082854,-344.9459275263826,1
7619.763022934042,-651.6468565010525,-70.42424598799279,-458.00354083961486,-2.635943556448582,-336.1050790657216,1
-2573.995955147148,-526.3586717407424,-140.28772302338132,-614.8099700507461,-23.579584771703292,-201.41576752273656,0
-13052.260838290827,-498.96501948884645,465.0671113836162,-709.5656326589356,150.12739596869054,49.09217231338049,1
7528.354923515352,2498.9136256442534,-213.96320015478793,544.518355201739,-44.001563588148805,-129.20548853928057,1
-15231.003890750993,-198.95530578113693,-222.94861131282804,2155.5040585738607,-37.39571680841289,-66.38047316205348,1
-13636.869712918955,-474.9296167789093,-201.74421817486123,2195.9155493762473,-39.13290808950284,142.91867993306982,1
11803.220161701222,-960.0234091632441,-106.49481635881382,-54.04096168794088,-8.037573420914272,-147.72252425898907,1
269.40375966300684,-1115.9044385433556,-197.33263003305137,583.4038925640345,-75.62718053108574,299.11168037918736,1
-14790.32977969812,-200.3460362819486,-183.18673516866104,-751.5523544642058,-13.630343336222085,-187.6044637598005,1
10316.773106911822,1535.0669496661,-253.10128608111253,-156.7765900631692,-68.89023398891912,-478.1114318871371,0
-14599.069001301645,-309.28342545789656,-214.69950472799542,2175.4770961436147,-43.62959945551499,17.448951525557128,1
3485.597272581718,-1060.1942755684904,-175.9098053982299,292.88526095086996,-13.432572003580335,156.69197166838347,1
-2922.9021063822,-465.27500702788814,-210.3789362766967,413.1980410255094,-63.965395158054115,-210.67586986213408,0
-16516.865050924196,-66.62943710755441,-200.52089076565548,2082.903507667125,-32.77261919875789,-155.02459073199054,0
-2098.8513902843674,-615.7928628473825,-172.856564553255,457.7577571317017,36.60951879794519,-91.78838758599474,0
-6089.40588231256,-714.3341513477857,-99.07746037963106,-703.2357418678793,-17.923190671349868,53.61400891488437,1
-1225.2780149421621,5626.652409389861,-344.6851083819099,-585.1108348540138,-80.32687663735635,242.6948660422043,1
6718.64770947034,2834.121840807572,-280.23523794308227,-469.1686089927541,-66.97196775959942,-452.30672701546274,0
-14392.257544399621,-345.2596867926924,-172.19527210660053,-760.1068696553895,-16.410760778713836,-73.95652592850976,1
-1879.825116602946,5825.161706043389,-332.0307707039179,412.5985065713929,-7.5148520063643165,508.4875434091737,1
-10813.091502980631,-561.5392749949013,-177.29717956835148,197.43582306710118,19.56932933760654,73.86199173016816,0
-10707.660227737882,-531.3035588428819,-127.82017903321746,204.85701954390004,-13.162727842969622,44.80263061292326,0
7265.352750489263,-601.7507068512243,-178.0497990005373,-484.7211727981961,-0.6984277443769448,-375.6833995916402,1
846.0563416810489,-1090.1875138968107,-142.22413517730075,-742.5466099332841,-14.183992419596654,212.0135766451952,1
14118.188114146156,-1454.2775827013118,-184.86460439463264,70.17926528459284,-79.41916992281237,240.55795136279582,0
12053.83916802244,865.1180743259443,-135.86850002736836,-65.2420209282709,-13.448648078509962,-71.86016875191757,1
-16010.631893081376,-80.62017624224718,-190.94387311020014,2107.4780128051307,-10.427751451658816,-153.54451932220744,0
3036.8611509696925,-1019.4248746950153,-93.24457111669707,-620.5472438305277,10.746122348458623,96.6958852825364,1
16755.590784506225,-1786.697681808951,-133.78975807903555,19.963847841882597,-43.02534438361297,467.71431078803494,1
2430.6336289572178,-1228.2391462465205,-120.73020334762433,-587.3643161936528,-8.551391868582675,302.51687196507163,1
15503.688804429315,-1612.7229824961064,-122.48847102319289,176.87769936543918,-42.750495918590076,355.0346924086795,1
3729.7637194276313,-1083.2348437837218,-178.21715858473743,331.5189291654132,-21.322574677555174,172.62686898340874,0
7732.51544624729,-652.3472586024805,-59.96138930653924,-452.29533990095825,28.731668888704064,-337.17286158034693,1
-8316.54697014473,-468.25915833719813,-158.03102206088903,-771.1405253022979,-23.68610551527433,-115.23452334263334,1
-2396.0548636862527,-564.3683385907985,-155.68045600663504,-610.3719364928261,-24.132028384181467,-171.97652573017294,0
14699.959525627122,-1427.173733555454,-109.40100617291218,-25.97332815019108,-44.477231124113906,197.9680741929174,0
13297.800679254799,-1346.235575752413,-156.2759043980159,393.25393905374494,-48.75228091767731,168.0872889745069,1
2965.7223237437715,-1024.9174702129073,-171.19933443249934,265.508773906739,-19.521197653293086,136.9779862309429,1
371.21899198501393,-1156.5721747999999,-196.50914841775426,594.4166562782538,-76.33500444440085,333.5017901492098,1
12875.63749939227,-1216.9556006144214,-159.33113196296887,-132.91842928870392,-13.172755608468803,50.16326134167823,1
467.149180603349,-1149.4849544201752,-155.82885742360446,-716.3226575826325,-35.537349814918976,271.62598076549625,1
-1813.1877882429128,5799.5421815005375,-303.8641028823629,414.81374739672674,74.5785047200314,532.1445889309769,1
-12958.391426058377,-534.0820011816254,-165.33009788016798,-715.8736483175818,0.04809489917857128,61.51646020006532,1
2290.7566520712876,-1275.5162492320624,-57.028775973711014,804.3172493170927,-3.858667741016155,404.9786697907018,1
8001.586307847931,-674.9655320424419,-112.70930895921077,-274.4380506813888,-0.09051093602564181,-318.5615124770591,1
-12433.721277786482,-602.6755578146191,-171.83712646130553,2263.570723815724,-40.79111267570499,230.54423351615287,1
3855.815954926233,-1057.8451201805628,-112.86659829403898,-593.3918828142346,-8.775193784724406,110.89220625713902,0
-8969.093620004687,-484.67737999755,-184.44008017480937,2397.2634739837617,-45.721069287115085,42.75456287066742,1
6509.880933579807,2919.1194288592874,-124.51102087123742,-357.0469910583996,-8.987313909918356,-510.49750172428713,0
7380.388911443065,2544.945578266321,-292.4719527506516,1177.0685277216478,-87.7216480165631,-141.67654538973474,1
-4006.2622799992337,-487.0865273035442,-47.10734466001767,-671.0041792427153,81.24418121341589,-198.9467893194995,1
6601.395805785701,2859.694168899113,-156.2964253138523,1092.6280506705662,-17.515373674554734,-403.4812781342464,0
-1791.1727674602812,-647.83771334724,-124.34378723555074,-589.6313976524191,14.119685981327725,-110.01426229829745,0
8953.279569486387,-643.3426455655945,1190.2742726703675,-377.44974622042673,-99.13019109131619,-353.85027454130505,0
301.74164315432205,-1108.2747311778662,-141.92881168708374,-648.3956258386927,-19.666596739952308,244.86006089861206,1
11002.803805635256,-822.4472332858949,54.8383277665532,-315.1979287651994,-9.37218640070815,-263.99788618010916,1
12275.723869646508,-1051.9102957533216,-179.16283661701175,-161.00795222362655,-33.940673198186005,-84.86468581692006,1
10564.367886815755,1440.51546419202,-218.66644617352148,-343.237640189537,-24.710491837284906,-410.55390997071567,0
10698.485595054386,1431.9423811714328,1752.9827847500685,-107.14601738772164,293.6752035938498,-343.0970992986388,0
-1308.995251971663,5660.767890720974,-176.16935669010863,-239.6879977501912,14.37000285094079,239.31446276979463,1
6443.413251347307,2945.632897886261,-126.03637385000073,-361.29963405402265,-1.0294627539634118,-532.6993674926982,0
-10098.335979640233,-460.7894759140132,-162.77422882344896,-608.8254559908225,-17.82267052150385,-72.13025657010323,1
7638.3710146920375,2461.359404392271,309.11489477439017,1234.275866947653,1705.0547249576427,-21.419614787827616,1
1295.8790298686504,-1090.8274162315258,-164.35216738216377,-608.0387397746773,-26.64582544732401,205.35157171792486,1
2198.764939740481,-1318.1417179805735,-159.72804473361202,219.61142993464105,-36.75554402764529,416.99941446159164,1
-11869.496623412988,-649.4151580430429,-191.9681700947075,-684.2375420395961,-53.745828320961905,143.2080097977303,0
-10962.112320685075,-586.6971957912459,-176.61610060889112,-654.8385973178446,-1.7352848791376867,66.76404461006464,0
-1893.1867319368291,5829.931950706397,-347.92102603365294,411.73278707569756,-65.67406929705345,502.98518729826174,1
-16391.523961960553,-63.6345960369269,-159.16862960702164,-816.0166472040439,0.2408987229500816,-277.7209965851285,0
-1796.0010673468103,-617.0690590676219,1113.4296107707344,-574.2264476865511,145.88301622982746,-107.91533653787789,0
-12270.407683839272,-618.246727208093,-137.40789034176404,126.17620028009485,-30.607832020668106,158.08534996591808,1
-7003.105322546871,-735.2791536528923,-151.31238625745746,-444.45465909696514,-28.557665960812773,108.80127732990925,0
-12664.848638349762,-363.92019024399235,7342.72048477348,202.74916326990612,-62.13082927921825,100.93481514252322,1
-1348.9578254779894,5675.651413825301,-217.86368794289962,-240.69170054026893,5.94609065661663,225.88281805029476,1
16468.797594883497,-1726.4717842562968,-120.41081699869596,-3.002608091232047,-36.17446018806195,420.3363541778105,1
652.9921069924873,4907.039850696916,-315.2482952469279,548.6730118428627,-42.06159983157909,527.129747829441,0
1582.5417699080385,-1128.389287349871,-143.87275798484026,-675.3966882639257,-31.417736493429775,226.6506818492028,1
7330.033450841201,2589.806156420087,-226.1881048111429,-312.67698667509967,53.389660450810105,-234.48119319819594,1
-15984.686334247335,-49.14094774427318,-153.21011506786294,-779.2904077750617,-5.638031088589997,-293.4156072530675,0
3134.725223616284,-1024.8381661281408,268.87844454176684,-608.2137813604746,31.223061760578474,107.74987598728627,1
12967.941255164029,-1233.285617704684,-87.30568973135605,8.250579571369286,229.51084787125436,76.14182559862695,1
-400.5248892276633,-845.4849371085843,-94.47661247869968,-655.649279228399,-42.44901501372686,27.262319883608114,1
-13127.389863284581,-513.8121348608257,-204.3624651648578,119.45804109046679,-59.426209931536675,84.1029659521621,1
12536.156140719979,-1106.6526513383417,-147.76105400087457,-276.52002297331313,-29.111118280392997,-52.83224449508364,1
-12063.119014532449,-647.417941917786,-186.60894719693454,134.9184679659826,-17.157527524996205,178.64648612543323,1
-16267.74815857567,-49.14232192801522,-170.33271273194106,-809.8601009723669,6.75025660364278,-293.6666517738001,0
1113.6899970387,-1060.3763361911315,-145.7047185745614,-685.7608279298782,-21.66879867249302,177.2219141254707,1
-990.2154936331508,5533.338601156913,-332.2898790321897,-574.650844042415,-52.40417416239564,321.7767122497866,0
12067.12693226188,-1037.5131071978626,-138.85439141467927,-42.541237064327206,-9.25545165966026,-84.91730446208304,1
2230.6186156128992,-1318.1556262902739,-165.34320800738186,-712.6088553075303,-29.245685255874967,382.00847984185185,1
-9663.58886586504,-431.58735257458994,-204.87403188331535,2373.5320132041848,-44.08197194010279,11.262457844324844,1
16137.288458714114,-1621.8082361957877,-171.05905676792693,273.4392529234383,-47.478986731823845,351.0190059114382,1
17191.50791155791,-1746.0678271295676,-160.10893783914972,92.42393345645493,-52.99883048370982,423.42527712959975,0
992.9566512702636,-1066.440582749731,-125.21909606030532,-737.79783436323,-24.317220702909783,187.36722931488688,1
-6987.408542614885,-734.4737882676204,-171.8763914940827,-739.5800764977828,-29.635847097360294,90.8995631076282,0
-10004.622028767933,-455.89407898633,-134.3705152956828,-604.1137420091303,-7.3546069498076925,-77.8667783861141,1
-1950.7986228986945,5864.572960108341,-353.9329376343581,-275.7852436983594,-87.07499768468759,452.92578715113217,1
-7858.048434454168,-538.326991630347,678.7275194059334,176.93791848044248,2581.628680485697,42.20431671300678,0
-606.6405155138784,-784.8557928526993,-158.6982151775446,-738.472467778087,-22.81572243996564,-28.859167641431586,1
8160.053240187132,-595.031944771072,-163.69761028684073,-430.9064619811538,44.08647376505799,-400.1786818479968,1
4485.991841774674,-773.4592602074704,52.545074351920135,-597.99542571425,79.93557018860103,-150.78283741432986,0
3301.240406137609,-1040.6906824892606,-196.0042772006868,278.28169473418296,-72.22397426245489,141.61038479646058,1
-6552.7396494905815,-748.6807691400012,-156.5686281386155,-430.04021023043686,-32.93350488914192,109.8950344770556,1
11762.072101198295,-940.1185576110414,-110.00249766890674,-264.10749394573224,180.58975933231963,-174.73864173664302,1
-5539.722065086637,-640.6530787518801,-145.11406225319925,-491.79366976446477,-18.540053322868932,-14.15061900020998,1
-15983.478405163249,-48.21141805939129,-160.86210009011577,-801.5086895509172,10.110526740404199,-301.0840747404061,0
1041.368196617939,4756.91420430255,-296.0511115382231,582.644226745335,-35.214041604631596,617.7342886875783,1
10338.667709793966,1516.1565226361636,-244.00313941952908,573.1659925952207,-24.34433886657754,-438.65865799591677,0
-15302.552549783963,-186.32855887025897,-189.20355183482775,-766.2051355636494,-8.533875905343647,-187.91302652547597,1
1129.701579791234,-1053.9758034769457,-156.18637739241674,-685.1937101556255,-28.709834350628245,170.7394172820807,1
-831.8444867208348,5469.317680917405,-296.72587688334244,-297.4239420778766,-45.715064736311156,391.22288742679746,0
11177.183372665979,-843.340304702816,-47.7454781731291,-312.2680848446127,-16.467527005677052,-251.85709171176418,1
203.00703839929432,-1089.3835354646064,-197.86795872870118,576.0450944785212,-75.16380718315166,276.68722211125606,1
9043.644384975303,-637.6807820533525,-141.18246335315868,-225.76088883816217,-14.315099181427838,-376.94846260943945,0
10185.692722610605,1561.1502509341108,-273.0434062249179,1508.0565199281214,-84.92772800482653,-433.97694231142736,0
6651.4359998208965,-536.9223622921857,-154.06493965117133,1186.7686876988062,118.09236663850962,-350.2689218371505,1
4029.659708590194,-984.4093845882624,-141.50349072859564,-627.9154992618502,-0.06274672773303201,42.700344616931254,0
-6632.934609819967,-742.0747195541536,-174.84126755646716,-432.83334296047724,-26.543971409703463,105.61308983922511,1
-9726.479485906659,-423.7109227986075,-155.42006714211547,-589.9044590333176,-13.204398331748424,-113.66505217592876,1
-13250.352875536757,-480.86436878034533,-166.74870020199037,-715.5243814702606,9.81494272954779,27.439710942060792,1
400.92214062727055,-1147.5165588012082,-181.55224861711835,-720.3228903676603,-63.008494393063096,270.27677770936134,1
-5049.431637699813,-545.4319270874621,-206.94783312688514,302.3833421863363,-63.39189725299755,-89.83293585011752,1
3889.325103053378,-1045.6037594518261,-79.00697801339534,-634.625196590411,9.90763210840416,102.31892494573873,0
1283.4625379474405,-1090.345521186322,-88.63740153678819,650.754322426467,-21.159602574157056,256.6832559294495,1
10391.242017213212,1509.2865539125164,-223.76933300394373,-345.2720070999744,-30.741426415761875,-468.1523649826688,0
-12144.746806988522,-644.2561621776737,-148.213626050524,-691.1194013349814,-18.877892949528515,146.87679165917552,1
1961.730084916225,-1215.752343166713,-161.51412428091294,-717.2557886172515,-28.174454321206564,296.8906836716084,1
-15194.862096848936,-186.51186365344762,-189.2540214600976,-762.5514978009387,-8.603092160851316,-190.30398690409373,1
13101.007365512402,-1287.0349222174461,-179.06989442632553,16.31459147625491,-49.18114281421451,113.74990948230361,1
639.7124714309564,4917.777445722378,-88.94472323991637,551.2455690891614,-31.511806416437274,522.9562109416904,0
10702.433883207525,1382.6582592011002,-200.77426993521212,-132.46150445762308,-20.574115026503435,-347.89041132002967,0
7141.624022470734,-582.8434063551031,-122.88160931695884,-314.09942382090475,1.1476442044854633,-381.5027065891609,1
-1898.0155852928453,5848.190981100076,-319.1418616002296,-616.3028781605476,7.136145746956322,449.67068098515443,1
12944.867265417151,-1231.997490832877,-177.2202860686416,-130.9805825337857,-42.64842496454489,61.00767939420094,1
-12894.135492942507,-560.7900868621974,-173.8362064500819,127.37858248316334,-20.81602663291196,122.11192770473919,1
1541.8640089667897,-1120.796850937824,-157.98399329715582,-616.5771404581113,-32.88113938628448,225.94567986944506,1
-582.6087136655989,-790.0006900638659,-41.35790747946759,-343.62903613207556,-45.06095786541069,2.9136294077383003,1
12342.539433847682,-1057.9956075958792,-173.13344191208682,-25.84621060568695,-13.106290071023949,-73.49944764883524,1
2039.2994676186802,-1246.2777209581336,-149.50807738412223,-667.4737876785308,-25.295807427331063,321.16414313949633,1
-3898.882334633031,-506.6430638322479,-16.961281223845738,-432.3413385505998,66.29993932571081,-168.57119941959874,1
-10521.569681291832,-524.8650102718185,-175.36161703759885,-639.5663271182453,-11.93424150642696,0.7062748453212142,0
-15487.902872435941,-168.82205152586985,-185.00831780606035,2119.8953193408074,-22.57304903260356,-87.2536914222258,0
2459.7747827631406,-1210.337708018227,-34.44738552711235,-652.2429799102554,17.481377183523108,282.294854883053,1
1253.9453411403358,-1078.2865684565563,-184.50274565812055,-609.0829370573479,-63.555635732076404,193.94561536809877,1
1459.1357143220005,-1109.9226800968122,-137.26766885139764,-677.9791361034396,-23.77611642014633,213.39424815322243,1
-560.3516613724819,-791.3457280583435,-152.79515938051043,-731.8399922045976,-19.0062779721439,-23.751845315364317,1
6712.311167363632,2816.909920233498,-100.31287653309543,1097.732953613037,6.869049292813171,-366.0225392387044,0
-5792.232189649686,-675.0441612276717,-203.18904573383315,250.11460015219592,-64.4742154829439,42.921387368285515,1
3493.629063302524,-1053.9387288560324,-74.7337265679198,-535.6677880428335,-1.6045956909485664,122.92478957494508,1
2621.7553023063974,-1142.2657702019667,-137.74437921648678,-581.9163829544457,-33.920883926307994,219.84472083664838,1
744.3575540772658,-1124.637611939758,-149.62864807036468,-632.5940362220134,-32.31122963680464,248.66732609060836,1
-10054.511807738325,-403.36864344614133,2283.0450039227626,2379.2997650352236,817.217241131808,66.37581149281326,1
12978.689381199867,-1242.9945125385282,-162.2185368194004,382.6130209691258,-52.19572987415821,82.97383936064256,1
-2008.5239857180532,5876.476730318591,-325.42924769577934,408.9072970846659,-42.52789401210447,465.00334540816175,1
6286.521713966195,2981.567611239355,-301.4928538527773,1074.170871175933,-80.28009915427751,-509.9483174598028,0
-15646.45852771161,-126.25946243177694,-157.67741728824424,166.39631153635355,-16.30553056050791,-194.4215104683799,0
-9198.53791202016,-475.79748414155097,-197.39013376785402,-598.4543438580903,-52.90850416240104,-76.15816350439071,1
12750.27852753467,-1180.0625016075824,-150.4338825105878,371.3264949425755,-25.744352301108602,32.66047164036165,1
11061.915618569863,-838.6288119368575,-87.38504028382934,-315.46192068406816,18.763282955990576,-253.42973389584262,1
-1857.7032941502691,5958.83976893536,5022.12313793967,-557.2729537435814,-427.6464842358628,456.175319616477,1
-7800.141386894915,-548.9131332915948,-140.42858797271802,-756.6470211293623,-23.5271325801575,-54.94151872250521,0
7551.80289590476,2505.0097929348854,-68.08487737295592,-304.4095363387203,-27.679430026148466,-161.97144225292334,1
-1689.4456886731305,-610.7701881908536,-68.35146902757273,-369.57765617848355,15.483518367290037,-130.313380986091,0
-90.87130046692835,-981.7505176439072,-157.39047176862235,555.3374295920258,-47.91213502871761,188.2045876582049,1
-7687.038610770861,-561.3410509202907,-160.05538486054476,-463.2970460566237,55.93179699079941,-29.201784395986646,0
15685.64209689104,-1655.8552491562607,-178.5041692448269,-93.591405034672,-80.8074065856687,370.45408204239914,1
-542.6695499264395,-740.3638990810895,2867.449277788492,592.0992849556591,1876.617829848276,88.25486908703724,1
-11264.409085968342,-569.8594979678035,-167.1407729140684,2298.7120584731915,-25.265058701248055,173.56483663945437,0
-13739.791158959806,-425.5634241138188,-145.64744666762638,-727.1400741719724,-18.29071778910728,-10.418053890439193,1
-883.1167751882717,5491.523271082884,-109.41440283742436,-348.00401712326493,-44.17487004723496,376.02127460722556,0
-15476.190550952851,-158.45909199464643,-179.08143398600856,-769.7708229422768,-0.5767328938148945,-208.2811946066191,0
-6530.33576653084,-741.5029463152747,-178.13003373006237,-429.2802400440309,-29.789702555158687,102.53674163899755,1
16228.704682222768,-1640.3428304432405,-127.08635241204584,-18.864672191167784,-39.31382258484563,348.24528135421986,1
6456.838046611739,2943.42235157699,-76.23965308348617,-469.59043072519194,0.8503923609311803,-537.9946205221722,0
555.363668196647,4945.848524731576,-319.5243695556642,546.9697706857336,-27.955283555148608,494.9300813756835,0
-375.74575420402135,-859.5675778979786,-177.80190359641355,-306.5996878868152,-19.092996547777172,59.528273895586295,1
-950.0299955656354,5502.576228956536,-299.29896907597526,463.835651207952,-57.31644111641066,388.39755923074785,0
6854.177268293464,-556.9782196893335,-218.42434390620238,1196.038877105313,-75.7661198382644,-342.31555265359543,1
3810.8625397672604,-1039.3887548474947,1246.4003988109669,-506.3042617478805,49.869141064479116,132.200648603478,0
2125.5811904040133,-1277.1848521405948,-153.60211114346774,-666.4819125021592,-33.418978967329174,346.48288620580234,1
-12484.82434633964,-551.5062426533486,-126.83166974371123,117.9343918900081,-19.95673150110731,103.73456571455384,1
-7182.915050293645,-673.0957972079989,-166.1623763451184,-742.7692669039877,-23.57181913859685,40.908063005646774,0
18212.28717178055,-1828.553417897892,-87.15065528496537,-222.55243092795232,-37.15607616578308,455.12182790406257,0
3349.967603242304,-1042.0509153552596,-87.22288286596441,-606.8461477550151,-0.7440076221191474,109.61931564791463,1
-8510.471040981152,-451.69743710885325,44.04510296700551,-573.6995666420702,105.52610306726545,-105.69342088024794,1
-2584.4823566339105,-523.5685389311457,-149.46032077201957,-810.1618781617336,-14.367758741373027,-215.56075316342188,0
6361.975048531041,2953.830714708953,-212.26803696331757,1079.2181365157871,-11.277691327554132,-483.47006198484206,0
-14297.417872352502,-370.60115458606197,-134.73720642700764,-740.7060951872759,-32.48810243347617,-46.268034432685795,1
13596.98564569803,-1339.2145992642227,-164.31961480531712,441.4756913361506,-54.97515735100346,155.8328376936,1
-13775.004946460847,-411.7168921032119,-164.3977779728782,-740.2940329707702,-1.237554079795628,-28.62970277397125,1
11941.321395656127,-966.9339804881887,1285.0143601656157,106.1064198269531,331.9251969227621,-105.29316222413986,1
11159.393829105207,1201.0968131489876,-184.32694044791077,-113.22278180051106,-37.036740950661034,-196.27405660708507,1
-11775.454018749515,-611.8720212259749,-212.6679446631736,2281.6181107242865,-38.258781317152696,222.1444705861324,0
-2386.1187571134965,-581.7959576030406,-207.92426247245396,433.92829383835675,-65.94793234261456,-118.88977515591964,0
-16329.539032018098,-48.21710973369872,-168.496909564919,-812.3380849314027,4.3613683686542855,-293.0556728821034,0
7223.6220029134665,2633.3132417133106,-185.93902433855814,-315.7116755892868,103.3506343791787,-269.07151588542865,1
-5836.340155184729,-665.5226708298696,-172.13449871359637,-391.7248165113676,-12.349745342801842,19.175192983155956,1
7511.89294182967,-656.5752724564882,-40.743167215544595,1281.5854908417741,-39.83904268221052,-261.4332881931184,1
3889.885167522354,-1048.0706906393757,-118.51517441975341,-516.9331002945528,-28.929706789044722,107.05565824503505,0
-1162.724400738023,5601.561561634912,-171.2483680115558,-351.1162522456312,32.84865856445236,284.5569463696618,1
15428.5037214271,-1593.7472642466332,-179.8153473828786,-104.90421601197866,-79.75206162258628,320.7520302547741,1
-6485.9500489503935,-737.1535921450991,-192.31604004621494,-530.2914712542888,-57.98547040611706,92.69208955127917,1
6311.972507103404,3313.3924047773266,13422.589828231146,629.8109104425678,867.1296283588925,-517.637728907065,0
-11121.55759538915,-569.1520905825854,-163.3980426627684,-658.2684118174834,-12.30998068561992,48.75971683543136,0
-1880.1449312161521,-635.8540102974657,-186.92238104091462,471.7108073190941,-8.269213265059287,-79.94942843663497,0
11736.60278985826,-936.6719697219316,-121.55414225034292,79.5272292740166,-13.37290357401568,-165.2639506665475,1
-7576.923065292053,-586.706350601438,-137.72595824320356,-751.572067396859,-21.532584808480443,-26.36109769739628,0
-7641.148905221676,-568.9553452003983,-95.66214882113576,-556.4670348107744,-8.43513530723201,-27.052353265502617,0
4197.36277576132,-919.8978186710701,-5.782243267228142,-616.7343709817417,-10.208236692170342,-16.182544010350185,0
-14507.43342211962,-315.0659777827464,-186.00244697891608,213.86976293120108,-24.141906972465964,-52.40299529340886,1
-9028.619766179345,-492.1011055281581,-207.53204570051372,306.5370889259614,-62.10981194230946,-31.139022363263365,1
-10736.302840718203,-532.43269906206,-159.73519062557327,202.9466168003748,14.167835630602598,46.33665363580104,0
-5852.085453691479,-671.3765813303374,-203.24647353138712,248.19099524277058,-64.38735923691863,41.06204696017735,1
3137.734339668075,-1030.561054316007,-105.87047015259682,863.413750678616,45.03035199807135,166.4526833017226,1
-865.2790518799221,5481.520383960241,-246.97769342039868,-348.15029320783316,92.17253457480868,384.40902728915756,0
10182.393187962176,1594.4607340552698,-135.11560796106724,-337.56663102266117,-15.458473011650252,-536.7778337016191,0
7570.233990014059,2497.283164605461,-179.31430843699718,-432.6021476517526,-33.205602890969665,-167.45071216562837,1
-9786.9636118696,-419.0985241427999,-76.67439863685664,-591.3865576543096,-18.410662833438735,-114.78645753921202,1
-819.2953644915034,-781.7702894853909,-107.83641090878523,-764.6787959253606,-40.22126572700294,-26.501698616868808,1
905.4890566065665,4806.7553057433015,-292.52376845390626,569.9989845963876,-59.20893898189417,611.6565292123114,0
-335.7659278686244,-866.5495074667577,-97.30833719997695,-654.901658666007,-31.791228429354312,44.69524769992788,1
-757.2266850827144,-781.735454223394,-190.63148245739646,-665.4630674856606,-58.2938305887796,-23.671381285691552,1
-6884.222153922753,-767.4995009493543,-187.97913090155535,205.00690002110457,-28.036366729934137,152.4543767106226,0
-12601.258803772194,-531.7814759086756,-158.04057208377878,120.90488864960695,77.67521102763624,90.37295761103886,1
937.9966823909954,-1080.2945586036644,-135.92926608898748,-739.7699488001189,11.817765583924604,201.59901681475526,1
3494.464215546691,-1063.5483846809848,-168.33712253966235,293.5059215447794,-13.360735366521299,159.66266076270944,1
-5227.650433069769,-597.6549221453821,-205.49769326602657,285.63777486765656,-63.90428282060049,-39.21459501508132,1
13070.509342540015,-1268.4665174233166,-15.340637752830919,-122.93809416260524,438.39886797908406,104.1870529793513,1
-3908.5323808995236,-506.40322889614606,-200.69856147490543,-322.43351428702596,-57.17191830040082,-170.40042944966063,1
